Date,Abs.,V(m3),Conc.,Aveg.,compound,location,year,month
10/4/2018 0:00,0.011,228,7.76754386,,so2,Udyoga Bhawan,2018,october
10/4/2018 0:00,0.017,228,12.00438596,,so2,Udyoga Bhawan,2018,october
10/4/2018 0:00,0.011,216,8.199074074,,so2,Udyoga Bhawan,2018,october
10/4/2018 0:00,0.012,216,8.944444444,,so2,Udyoga Bhawan,2018,october
10/4/2018 0:00,0.006,216,4.472222222,,so2,Udyoga Bhawan,2018,october
10/7/2018 0:00,0.013,228,9.179824561,7.76754386,so2,Udyoga Bhawan,2018,october
10/7/2018 0:00,0.014,228,9.885964912,,so2,Udyoga Bhawan,2018,october
10/7/2018 0:00,0.009,228,6.355263158,,so2,Udyoga Bhawan,2018,october
10/7/2018 0:00,0.01,228,7.061403509,,so2,Udyoga Bhawan,2018,october
10/7/2018 0:00,0.008,228,5.649122807,,so2,Udyoga Bhawan,2018,october
10/7/2018 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2018,october
10/11/2018 0:00,0.012,228,8.473684211,7.76754386,so2,Udyoga Bhawan,2018,october
10/11/2018 0:00,0.013,228,9.179824561,,so2,Udyoga Bhawan,2018,october
10/11/2018 0:00,0.01,228,7.061403509,,so2,Udyoga Bhawan,2018,october
10/11/2018 0:00,0.009,228,6.355263158,,so2,Udyoga Bhawan,2018,october
10/11/2018 0:00,0.01,228,7.061403509,,so2,Udyoga Bhawan,2018,october
10/11/2018 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2018,october
10/14/2018 0:00,0.011,228,7.76754386,7.172555231,so2,Udyoga Bhawan,2018,october
10/14/2018 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2018,october
10/14/2018 0:00,0.011,228,7.76754386,,so2,Udyoga Bhawan,2018,october
10/14/2018 0:00,0.009,228,6.355263158,,so2,Udyoga Bhawan,2018,october
10/14/2018 0:00,0.008,216,5.962962963,,so2,Udyoga Bhawan,2018,october
10/14/2018 0:00,0.009,216,6.708333333,,so2,Udyoga Bhawan,2018,october
10/18/2018 0:00,0.01,228,7.061403509,6.708333333,so2,Udyoga Bhawan,2018,october
10/18/2018 0:00,0.008,228,5.649122807,,so2,Udyoga Bhawan,2018,october
10/18/2018 0:00,0.01,228,7.061403509,,so2,Udyoga Bhawan,2018,october
10/18/2018 0:00,0.009,228,6.355263158,,so2,Udyoga Bhawan,2018,october
10/18/2018 0:00,0.01,228,7.061403509,,so2,Udyoga Bhawan,2018,october
10/18/2018 0:00,0.01,228,7.061403509,,so2,Udyoga Bhawan,2018,october
10/21/2018 0:00,0.01,228,7.061403509,6.891406758,so2,Udyoga Bhawan,2018,october
10/21/2018 0:00,0.008,228,5.649122807,,so2,Udyoga Bhawan,2018,october
10/21/2018 0:00,0.009,228,6.355263158,,so2,Udyoga Bhawan,2018,october
10/21/2018 0:00,0.009,228,6.355263158,,so2,Udyoga Bhawan,2018,october
10/21/2018 0:00,0.01,216,7.453703704,,so2,Udyoga Bhawan,2018,october
10/21/2018 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2018,october
10/25/2018 0:00,0.01,216,7.453703704,8.036923327,so2,Udyoga Bhawan,2018,october
10/25/2018 0:00,0.012,240,8.05,,so2,Udyoga Bhawan,2018,october
10/25/2018 0:00,0.013,216,9.689814815,,so2,Udyoga Bhawan,2018,october
10/25/2018 0:00,0.01,228,7.061403509,,so2,Udyoga Bhawan,2018,october
10/25/2018 0:00,0.011,216,8.199074074,,so2,Udyoga Bhawan,2018,october
10/25/2018 0:00,0.011,228,7.76754386,,so2,Udyoga Bhawan,2018,october
10/28/2018 0:00,0.01,228,7.061403509,4.982212476,so2,Udyoga Bhawan,2018,october
10/28/2018 0:00,0.006,228,4.236842105,,so2,Udyoga Bhawan,2018,october
10/28/2018 0:00,0.006,228,4.236842105,,so2,Udyoga Bhawan,2018,october
10/28/2018 0:00,0.007,228,4.942982456,,so2,Udyoga Bhawan,2018,october
10/28/2018 0:00,0.006,216,4.472222222,,so2,Udyoga Bhawan,2018,october
10/28/2018 0:00,0.007,228,4.942982456,,so2,Udyoga Bhawan,2018,october
10/1/2018 0:00,0.009,240,6.0375,7.093441358,so2,Kupwad,2018,october
10/1/2018 0:00,0.011,228,7.76754386,,so2,Kupwad,2018,october
10/1/2018 0:00,0.015,216,11.18055556,,so2,Kupwad,2018,october
10/1/2018 0:00,0.008,228,5.649122807,,so2,Kupwad,2018,october
10/1/2018 0:00,0.007,216,5.217592593,,so2,Kupwad,2018,october
10/1/2018 0:00,0.009,216,6.708333333,,so2,Kupwad,2018,october
10/5/2018 0:00,0.013,240,8.720833333,8.973866959,so2,Kupwad,2018,october
10/5/2018 0:00,0.012,240,8.05,,so2,Kupwad,2018,october
10/5/2018 0:00,0.009,228,6.355263158,,so2,Kupwad,2018,october
10/5/2018 0:00,0.015,228,10.59210526,,so2,Kupwad,2018,october
10/5/2018 0:00,0.012,216,8.944444444,,so2,Kupwad,2018,october
10/5/2018 0:00,0.015,216,11.18055556,,so2,Kupwad,2018,october
10/8/2018 0:00,0.01,228,7.061403509,8.826754386,so2,Kupwad,2018,october
10/8/2018 0:00,0.015,228,10.59210526,,so2,Kupwad,2018,october
10/8/2018 0:00,0.012,228,8.473684211,,so2,Kupwad,2018,october
10/8/2018 0:00,0.013,216,9.689814815,,so2,Kupwad,2018,october
10/8/2018 0:00,0.011,216,8.199074074,,so2,Kupwad,2018,october
10/8/2018 0:00,0.012,216,8.944444444,,so2,Kupwad,2018,october
10/12/2018 0:00,0.025,240,16.77083333,14.94336826,so2,Kupwad,2018,october
10/12/2018 0:00,0.018,228,12.71052632,,so2,Kupwad,2018,october
10/12/2018 0:00,0.024,228,16.94736842,,so2,Kupwad,2018,october
10/12/2018 0:00,0.013,216,9.689814815,,so2,Kupwad,2018,october
10/12/2018 0:00,0.024,216,17.88888889,,so2,Kupwad,2018,october
10/12/2018 0:00,0.021,216,15.65277778,,so2,Kupwad,2018,october
10/15/2018 0:00,0.011,228,7.76754386,8.913714263,so2,Kupwad,2018,october
10/15/2018 0:00,0.013,240,8.720833333,,so2,Kupwad,2018,october
10/15/2018 0:00,0.012,228,8.473684211,,so2,Kupwad,2018,october
10/15/2018 0:00,0.014,228,9.885964912,,so2,Kupwad,2018,october
10/15/2018 0:00,0.012,216,8.944444444,,so2,Kupwad,2018,october
10/15/2018 0:00,0.013,216,9.689814815,,so2,Kupwad,2018,october
10/19/2018 0:00,0.012,228,8.473684211,9.130787037,so2,Kupwad,2018,october
10/19/2018 0:00,0.015,240,10.0625,,so2,Kupwad,2018,october
10/19/2018 0:00,0.014,228,9.885964912,,so2,Kupwad,2018,october
10/19/2018 0:00,0.012,228,8.473684211,,so2,Kupwad,2018,october
10/19/2018 0:00,0.011,216,8.199074074,,so2,Kupwad,2018,october
10/19/2018 0:00,0.013,216,9.689814815,,so2,Kupwad,2018,october
10/22/2018 0:00,0.015,228,10.59210526,9.489741715,so2,Kupwad,2018,october
10/22/2018 0:00,0.014,240,9.391666667,,so2,Kupwad,2018,october
10/22/2018 0:00,0.012,228,8.473684211,,so2,Kupwad,2018,october
10/22/2018 0:00,0.013,216,9.689814815,,so2,Kupwad,2018,october
10/22/2018 0:00,0.011,216,8.199074074,,so2,Kupwad,2018,october
10/22/2018 0:00,0.015,228,10.59210526,,so2,Kupwad,2018,october
10/26/2018 0:00,0.015,240,10.0625,9.784620695,so2,Kupwad,2018,october
10/26/2018 0:00,0.014,228,9.885964912,,so2,Kupwad,2018,october
10/26/2018 0:00,0.012,216,8.944444444,,so2,Kupwad,2018,october
10/26/2018 0:00,0.014,216,10.43518519,,so2,Kupwad,2018,october
10/26/2018 0:00,0.013,216,9.689814815,,so2,Kupwad,2018,october
10/26/2018 0:00,0.013,216,9.689814815,,so2,Kupwad,2018,october
10/29/2018 0:00,0.014,216,10.43518519,10.25211176,so2,Kupwad,2018,october
10/29/2018 0:00,0.015,228,10.59210526,,so2,Kupwad,2018,october
10/29/2018 0:00,0.013,228,9.179824561,,so2,Kupwad,2018,october
10/29/2018 0:00,0.016,216,11.92592593,,so2,Kupwad,2018,october
10/29/2018 0:00,0.012,216,8.944444444,,so2,Kupwad,2018,october
10/29/2018 0:00,0.014,216,10.43518519,,so2,Kupwad,2018,october
10/3/2018 0:00,0.01,240,6.708333333,6.826023392,so2,Rajawada chowk,2018,october
10/3/2018 0:00,0.011,228,7.76754386,,so2,Rajawada chowk,2018,october
10/3/2018 0:00,0.009,228,6.355263158,,so2,Rajawada chowk,2018,october
10/3/2018 0:00,0.008,216,5.962962963,,so2,Rajawada chowk,2018,october
10/3/2018 0:00,0.007,216,5.217592593,,so2,Rajawada chowk,2018,october
10/3/2018 0:00,0.012,216,8.944444444,,so2,Rajawada chowk,2018,october
10/6/2018 0:00,0.017,228,12.00438596,8.565220923,so2,Rajawada chowk,2018,october
10/6/2018 0:00,0.012,228,8.473684211,,so2,Rajawada chowk,2018,october
10/6/2018 0:00,0.01,228,7.061403509,,so2,Rajawada chowk,2018,october
10/6/2018 0:00,0.009,216,6.708333333,,so2,Rajawada chowk,2018,october
10/6/2018 0:00,0.008,216,5.962962963,,so2,Rajawada chowk,2018,october
10/6/2018 0:00,0.015,216,11.18055556,,so2,Rajawada chowk,2018,october
10/10/2018 0:00,0.014,216,10.43518519,9.487126381,so2,Rajawada chowk,2018,october
10/10/2018 0:00,0.013,216,9.689814815,,so2,Rajawada chowk,2018,october
10/10/2018 0:00,0.012,228,8.473684211,,so2,Rajawada chowk,2018,october
10/10/2018 0:00,0.014,216,10.43518519,,so2,Rajawada chowk,2018,october
10/10/2018 0:00,0.011,216,8.199074074,,so2,Rajawada chowk,2018,october
10/10/2018 0:00,0.013,216,9.689814815,,so2,Rajawada chowk,2018,october
10/13/2018 0:00,0.02,228,14.12280702,9.683276478,so2,Rajawada chowk,2018,october
10/13/2018 0:00,0.009,216,6.708333333,,so2,Rajawada chowk,2018,october
10/13/2018 0:00,0.015,216,11.18055556,,so2,Rajawada chowk,2018,october
10/13/2018 0:00,0.017,216,12.6712963,,so2,Rajawada chowk,2018,october
10/13/2018 0:00,0.008,216,5.962962963,,so2,Rajawada chowk,2018,october
10/13/2018 0:00,0.01,216,7.453703704,,so2,Rajawada chowk,2018,october
10/17/2018 0:00,0.014,216,10.43518519,10.12134503,so2,Rajawada chowk,2018,october
10/17/2018 0:00,0.015,216,11.18055556,,so2,Rajawada chowk,2018,october
10/17/2018 0:00,0.014,228,9.885964912,,so2,Rajawada chowk,2018,october
10/17/2018 0:00,0.015,228,10.59210526,,so2,Rajawada chowk,2018,october
10/17/2018 0:00,0.012,216,8.944444444,,so2,Rajawada chowk,2018,october
10/17/2018 0:00,0.013,216,9.689814815,,so2,Rajawada chowk,2018,october
10/20/2018 0:00,0.012,216,8.944444444,9.343282976,so2,Rajawada chowk,2018,october
10/20/2018 0:00,0.015,228,10.59210526,,so2,Rajawada chowk,2018,october
10/20/2018 0:00,0.013,216,9.689814815,,so2,Rajawada chowk,2018,october
10/20/2018 0:00,0.01,216,7.453703704,,so2,Rajawada chowk,2018,october
10/20/2018 0:00,0.014,216,10.43518519,,so2,Rajawada chowk,2018,october
10/20/2018 0:00,0.012,216,8.944444444,,so2,Rajawada chowk,2018,october
10/24/2018 0:00,0.015,240,10.0625,10.24491959,so2,Rajawada chowk,2018,october
10/24/2018 0:00,0.014,240,9.391666667,,so2,Rajawada chowk,2018,october
10/24/2018 0:00,0.012,228,8.473684211,,so2,Rajawada chowk,2018,october
10/24/2018 0:00,0.013,216,9.689814815,,so2,Rajawada chowk,2018,october
10/24/2018 0:00,0.015,216,11.18055556,,so2,Rajawada chowk,2018,october
10/24/2018 0:00,0.017,216,12.6712963,,so2,Rajawada chowk,2018,october
10/27/2018 0:00,0.017,228,12.00438596,12.93282976,so2,Rajawada chowk,2018,october
10/27/2018 0:00,0.02,240,13.41666667,,so2,Rajawada chowk,2018,october
10/27/2018 0:00,0.019,216,14.16203704,,so2,Rajawada chowk,2018,october
10/27/2018 0:00,0.016,216,11.92592593,,so2,Rajawada chowk,2018,october
10/27/2018 0:00,0.02,216,14.90740741,,so2,Rajawada chowk,2018,october
10/27/2018 0:00,0.015,216,11.18055556,,so2,Rajawada chowk,2018,october
10/31/2018 0:00,0.018,240,12.075,11.63506335,so2,Rajawada chowk,2018,october
10/31/2018 0:00,0.013,252,8.305555556,,so2,Rajawada chowk,2018,october
10/31/2018 0:00,0.017,228,12.00438596,,so2,Rajawada chowk,2018,october
10/31/2018 0:00,0.02,216,14.90740741,,so2,Rajawada chowk,2018,october
10/31/2018 0:00,0.016,216,11.92592593,,so2,Rajawada chowk,2018,october
10/31/2018 0:00,0.015,228,10.59210526,,so2,Rajawada chowk,2018,october
11/15/2018 0:00,0.01,240,6.708333333,9.140594542,so2,Udyoga Bhawan,2018,november
11/15/2018 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2018,november
11/15/2018 0:00,0.015,228,10.59210526,,so2,Udyoga Bhawan,2018,november
11/15/2018 0:00,0.013,216,9.689814815,,so2,Udyoga Bhawan,2018,november
11/15/2018 0:00,0.014,216,10.43518519,,so2,Udyoga Bhawan,2018,november
11/15/2018 0:00,0.012,216,8.944444444,,so2,Udyoga Bhawan,2018,november
11/18/2018 0:00,0.01,228,7.061403509,6.472953216,so2,Udyoga Bhawan,2018,november
11/18/2018 0:00,0.011,228,7.76754386,,so2,Udyoga Bhawan,2018,november
11/18/2018 0:00,0.009,228,6.355263158,,so2,Udyoga Bhawan,2018,november
11/18/2018 0:00,0.008,228,5.649122807,,so2,Udyoga Bhawan,2018,november
11/18/2018 0:00,0.009,228,6.355263158,,so2,Udyoga Bhawan,2018,november
11/18/2018 0:00,0.008,228,5.649122807,,so2,Udyoga Bhawan,2018,november
11/22/2018 0:00,0.013,228,9.179824561,9.29751462,so2,Udyoga Bhawan,2018,november
11/22/2018 0:00,0.019,228,13.41666667,,so2,Udyoga Bhawan,2018,november
11/22/2018 0:00,0.011,228,7.76754386,,so2,Udyoga Bhawan,2018,november
11/22/2018 0:00,0.013,228,9.179824561,,so2,Udyoga Bhawan,2018,november
11/22/2018 0:00,0.009,228,6.355263158,,so2,Udyoga Bhawan,2018,november
11/22/2018 0:00,0.014,228,9.885964912,,so2,Udyoga Bhawan,2018,november
11/25/2018 0:00,0.011,228,7.76754386,6.71487167,so2,Udyoga Bhawan,2018,november
11/25/2018 0:00,0.011,228,7.76754386,,so2,Udyoga Bhawan,2018,november
11/25/2018 0:00,0.008,228,5.649122807,,so2,Udyoga Bhawan,2018,november
11/25/2018 0:00,0.007,228,4.942982456,,so2,Udyoga Bhawan,2018,november
11/25/2018 0:00,0.009,216,6.708333333,,so2,Udyoga Bhawan,2018,november
11/25/2018 0:00,0.01,216,7.453703704,,so2,Udyoga Bhawan,2018,november
11/29/2018 0:00,0.011,228,7.76754386,10.23903509,so2,Udyoga Bhawan,2018,november
11/29/2018 0:00,0.015,228,10.59210526,,so2,Udyoga Bhawan,2018,november
11/29/2018 0:00,0.019,228,13.41666667,,so2,Udyoga Bhawan,2018,november
11/29/2018 0:00,0.017,228,12.00438596,,so2,Udyoga Bhawan,2018,november
11/29/2018 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2018,november
11/29/2018 0:00,0.013,228,9.179824561,,so2,Udyoga Bhawan,2018,november
11/16/2018 0:00,0.015,240,10.0625,8.973866959,so2,Kupwad,2018,november
11/16/2018 0:00,0.014,228,9.885964912,,so2,Kupwad,2018,november
11/16/2018 0:00,0.013,216,9.689814815,,so2,Kupwad,2018,november
11/16/2018 0:00,0.01,228,7.061403509,,so2,Kupwad,2018,november
11/16/2018 0:00,0.012,216,8.944444444,,so2,Kupwad,2018,november
11/16/2018 0:00,0.011,216,8.199074074,,so2,Kupwad,2018,november
11/19/2018 0:00,0.008,240,5.366666667,8.439031027,so2,Kupwad,2018,november
11/19/2018 0:00,0.009,240,6.0375,,so2,Kupwad,2018,november
11/19/2018 0:00,0.011,228,7.76754386,,so2,Kupwad,2018,november
11/19/2018 0:00,0.015,228,10.59210526,,so2,Kupwad,2018,november
11/19/2018 0:00,0.013,216,9.689814815,,so2,Kupwad,2018,november
11/19/2018 0:00,0.015,216,11.18055556,,so2,Kupwad,2018,november
11/23/2018 0:00,0.02,228,14.12280702,10.4744152,so2,Kupwad,2018,november
11/23/2018 0:00,0.013,228,9.179824561,,so2,Kupwad,2018,november
11/23/2018 0:00,0.018,228,12.71052632,,so2,Kupwad,2018,november
11/23/2018 0:00,0.013,216,9.689814815,,so2,Kupwad,2018,november
11/23/2018 0:00,0.014,216,10.43518519,,so2,Kupwad,2018,november
11/23/2018 0:00,0.009,216,6.708333333,,so2,Kupwad,2018,november
11/26/2018 0:00,0.017,240,11.40416667,11.31589912,so2,Kupwad,2018,november
11/26/2018 0:00,0.015,228,10.59210526,,so2,Kupwad,2018,november
11/26/2018 0:00,0.027,228,19.06578947,,so2,Kupwad,2018,november
11/26/2018 0:00,0.015,216,11.18055556,,so2,Kupwad,2018,november
11/26/2018 0:00,0.009,216,6.708333333,,so2,Kupwad,2018,november
11/26/2018 0:00,0.012,216,8.944444444,,so2,Kupwad,2018,november
11/30/2018 0:00,0.01,228,7.061403509,10.80002437,so2,Kupwad,2018,november
11/30/2018 0:00,0.018,240,12.075,,so2,Kupwad,2018,november
11/30/2018 0:00,0.018,228,12.71052632,,so2,Kupwad,2018,november
11/30/2018 0:00,0.015,228,10.59210526,,so2,Kupwad,2018,november
11/30/2018 0:00,0.021,216,15.65277778,,so2,Kupwad,2018,november
11/30/2018 0:00,0.009,216,6.708333333,,so2,Kupwad,2018,november
11/17/2018 0:00,0.014,240,9.391666667,9.457050032,so2,Rajawada chowk,2018,november
11/17/2018 0:00,0.012,228,8.473684211,,so2,Rajawada chowk,2018,november
11/17/2018 0:00,0.016,228,11.29824561,,so2,Rajawada chowk,2018,november
11/17/2018 0:00,0.014,216,10.43518519,,so2,Rajawada chowk,2018,november
11/17/2018 0:00,0.012,216,8.944444444,,so2,Rajawada chowk,2018,november
11/17/2018 0:00,0.011,216,8.199074074,,so2,Rajawada chowk,2018,november
11/21/2018 0:00,0.011,228,7.76754386,12.1351527,so2,Rajawada chowk,2018,november
11/21/2018 0:00,0.015,228,10.59210526,,so2,Rajawada chowk,2018,november
11/21/2018 0:00,0.018,228,12.71052632,,so2,Rajawada chowk,2018,november
11/21/2018 0:00,0.021,216,15.65277778,,so2,Rajawada chowk,2018,november
11/21/2018 0:00,0.022,216,16.39814815,,so2,Rajawada chowk,2018,november
11/21/2018 0:00,0.013,216,9.689814815,,so2,Rajawada chowk,2018,november
11/24/2018 0:00,0.018,216,13.41666667,11.56631741,so2,Rajawada chowk,2018,november
11/24/2018 0:00,0.015,216,11.18055556,,so2,Rajawada chowk,2018,november
11/24/2018 0:00,0.017,228,12.00438596,,so2,Rajawada chowk,2018,november
11/24/2018 0:00,0.021,216,15.65277778,,so2,Rajawada chowk,2018,november
11/24/2018 0:00,0.011,216,8.199074074,,so2,Rajawada chowk,2018,november
11/24/2018 0:00,0.012,216,8.944444444,,so2,Rajawada chowk,2018,november
11/28/2018 0:00,0.018,228,12.71052632,12.80206303,so2,Rajawada chowk,2018,november
11/28/2018 0:00,0.017,216,12.6712963,,so2,Rajawada chowk,2018,november
11/28/2018 0:00,0.013,216,9.689814815,,so2,Rajawada chowk,2018,november
11/28/2018 0:00,0.017,216,12.6712963,,so2,Rajawada chowk,2018,november
11/28/2018 0:00,0.018,216,13.41666667,,so2,Rajawada chowk,2018,november
11/28/2018 0:00,0.021,216,15.65277778,,so2,Rajawada chowk,2018,november
12/2/2018 0:00,0.01,228,7.061403509,7.702814327,so2,Udyoga Bhawan,2018,december
12/2/2018 0:00,0.009,228,6.355263158,,so2,Udyoga Bhawan,2018,december
12/2/2018 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2018,december
12/2/2018 0:00,0.011,240,7.379166667,,so2,Udyoga Bhawan,2018,december
12/2/2018 0:00,0.013,228,9.179824561,,so2,Udyoga Bhawan,2018,december
12/2/2018 0:00,0.011,228,7.76754386,,so2,Udyoga Bhawan,2018,december
12/6/2018 0:00,0.01,216,7.453703704,8.539067576,so2,Udyoga Bhawan,2018,december
12/6/2018 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2018,december
12/6/2018 0:00,0.011,228,7.76754386,,so2,Udyoga Bhawan,2018,december
12/6/2018 0:00,0.013,228,9.179824561,,so2,Udyoga Bhawan,2018,december
12/6/2018 0:00,0.014,228,9.885964912,,so2,Udyoga Bhawan,2018,december
12/6/2018 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2018,december
12/9/2018 0:00,0.01,228,7.061403509,8.002923977,so2,Udyoga Bhawan,2018,december
12/9/2018 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2018,december
12/9/2018 0:00,0.013,228,9.179824561,,so2,Udyoga Bhawan,2018,december
12/9/2018 0:00,0.011,228,7.76754386,,so2,Udyoga Bhawan,2018,december
12/9/2018 0:00,0.01,228,7.061403509,,so2,Udyoga Bhawan,2018,december
12/9/2018 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2018,december
12/13/2018 0:00,0.012,228,8.473684211,7.525625406,so2,Udyoga Bhawan,2018,december
12/13/2018 0:00,0.015,228,10.59210526,,so2,Udyoga Bhawan,2018,december
12/13/2018 0:00,0.011,228,7.76754386,,so2,Udyoga Bhawan,2018,december
12/13/2018 0:00,0.008,228,5.649122807,,so2,Udyoga Bhawan,2018,december
12/13/2018 0:00,0.007,216,5.217592593,,so2,Udyoga Bhawan,2018,december
12/13/2018 0:00,0.01,216,7.453703704,,so2,Udyoga Bhawan,2018,december
12/16/2018 0:00,0.015,228,10.59210526,10.82748538,so2,Udyoga Bhawan,2018,december
12/16/2018 0:00,0.02,228,14.12280702,,so2,Udyoga Bhawan,2018,december
12/16/2018 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2018,december
12/16/2018 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2018,december
12/16/2018 0:00,0.016,228,11.29824561,,so2,Udyoga Bhawan,2018,december
12/16/2018 0:00,0.017,228,12.00438596,,so2,Udyoga Bhawan,2018,december
12/20/2018 0:00,0.018,228,12.71052632,11.61208577,so2,Udyoga Bhawan,2018,december
12/20/2018 0:00,0.015,216,11.18055556,,so2,Udyoga Bhawan,2018,december
12/20/2018 0:00,0.016,228,11.29824561,,so2,Udyoga Bhawan,2018,december
12/20/2018 0:00,0.014,228,9.885964912,,so2,Udyoga Bhawan,2018,december
12/20/2018 0:00,0.015,216,11.18055556,,so2,Udyoga Bhawan,2018,december
12/20/2018 0:00,0.019,228,13.41666667,,so2,Udyoga Bhawan,2018,december
12/23/2018 0:00,0.015,216,11.18055556,9.10986436,so2,Udyoga Bhawan,2018,december
12/23/2018 0:00,0.013,240,8.720833333,,so2,Udyoga Bhawan,2018,december
12/23/2018 0:00,0.012,216,8.944444444,,so2,Udyoga Bhawan,2018,december
12/23/2018 0:00,0.014,228,9.885964912,,so2,Udyoga Bhawan,2018,december
12/23/2018 0:00,0.01,216,7.453703704,,so2,Udyoga Bhawan,2018,december
12/23/2018 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2018,december
12/27/2018 0:00,0.013,228,9.179824561,9.964424951,so2,Udyoga Bhawan,2018,december
12/27/2018 0:00,0.015,228,10.59210526,,so2,Udyoga Bhawan,2018,december
12/27/2018 0:00,0.014,228,9.885964912,,so2,Udyoga Bhawan,2018,december
12/27/2018 0:00,0.016,228,11.29824561,,so2,Udyoga Bhawan,2018,december
12/27/2018 0:00,0.012,216,8.944444444,,so2,Udyoga Bhawan,2018,december
12/27/2018 0:00,0.014,228,9.885964912,,so2,Udyoga Bhawan,2018,december
12/30/2018 0:00,0.01,228,,,so2,Udyoga Bhawan,2018,december
12/30/2018 0:00,0.009,228,,,so2,Udyoga Bhawan,2018,december
12/30/2018 0:00,0.008,228,,,so2,Udyoga Bhawan,2018,december
12/30/2018 0:00,0.007,228,,,so2,Udyoga Bhawan,2018,december
12/30/2018 0:00,0.008,228,,,so2,Udyoga Bhawan,2018,december
12/30/2018 0:00,0.011,228,,,so2,Udyoga Bhawan,2018,december
12/3/2018 0:00,0.015,216,11.18055556,9.088287849,so2,Kupwad,2018,december
12/3/2018 0:00,0.014,228,9.885964912,,so2,Kupwad,2018,december
12/3/2018 0:00,0.013,216,9.689814815,,so2,Kupwad,2018,december
12/3/2018 0:00,0.01,228,7.061403509,,so2,Kupwad,2018,december
12/3/2018 0:00,0.012,216,8.944444444,,so2,Kupwad,2018,december
12/3/2018 0:00,0.011,228,7.76754386,,so2,Kupwad,2018,december
12/7/2018 0:00,0.016,228,11.29824561,11.09163418,so2,Kupwad,2018,december
12/7/2018 0:00,0.017,228,12.00438596,,so2,Kupwad,2018,december
12/7/2018 0:00,0.017,228,12.00438596,,so2,Kupwad,2018,december
12/7/2018 0:00,0.017,216,12.6712963,,so2,Kupwad,2018,december
12/7/2018 0:00,0.013,228,9.179824561,,so2,Kupwad,2018,december
12/7/2018 0:00,0.014,240,9.391666667,,so2,Kupwad,2018,december
12/10/2018 0:00,0.011,216,8.199074074,12.54052956,so2,Kupwad,2018,december
12/10/2018 0:00,0.015,216,11.18055556,,so2,Kupwad,2018,december
12/10/2018 0:00,0.027,228,19.06578947,,so2,Kupwad,2018,december
12/10/2018 0:00,0.019,216,14.16203704,,so2,Kupwad,2018,december
12/10/2018 0:00,0.012,228,8.473684211,,so2,Kupwad,2018,december
12/10/2018 0:00,0.019,216,14.16203704,,so2,Kupwad,2018,december
12/14/2018 0:00,0.015,240,10.0625,9.614623944,so2,Kupwad,2018,december
12/14/2018 0:00,0.01,228,7.061403509,,so2,Kupwad,2018,december
12/14/2018 0:00,0.011,228,7.76754386,,so2,Kupwad,2018,december
12/14/2018 0:00,0.015,216,11.18055556,,so2,Kupwad,2018,december
12/14/2018 0:00,0.012,216,8.944444444,,so2,Kupwad,2018,december
12/14/2018 0:00,0.017,216,12.6712963,,so2,Kupwad,2018,december
12/17/2018 0:00,0.012,228,8.473684211,11.4688962,so2,Kupwad,2018,december
12/17/2018 0:00,0.021,240,14.0875,,so2,Kupwad,2018,december
12/17/2018 0:00,0.019,228,13.41666667,,so2,Kupwad,2018,december
12/17/2018 0:00,0.018,228,12.71052632,,so2,Kupwad,2018,december
12/17/2018 0:00,0.014,216,10.43518519,,so2,Kupwad,2018,december
12/17/2018 0:00,0.013,216,9.689814815,,so2,Kupwad,2018,december
12/21/2018 0:00,0.015,228,10.59210526,11.65785413,so2,Kupwad,2018,december
12/21/2018 0:00,0.017,228,12.00438596,,so2,Kupwad,2018,december
12/21/2018 0:00,0.013,228,9.179824561,,so2,Kupwad,2018,december
12/21/2018 0:00,0.018,228,12.71052632,,so2,Kupwad,2018,december
12/21/2018 0:00,0.019,216,14.16203704,,so2,Kupwad,2018,december
12/21/2018 0:00,0.016,228,11.29824561,,so2,Kupwad,2018,december
12/24/2018 0:00,0.02,228,14.12280702,12.72294916,so2,Kupwad,2018,december
12/24/2018 0:00,0.019,240,12.74583333,,so2,Kupwad,2018,december
12/24/2018 0:00,0.013,228,9.179824561,,so2,Kupwad,2018,december
12/24/2018 0:00,0.017,216,12.6712963,,so2,Kupwad,2018,december
12/24/2018 0:00,0.02,216,14.90740741,,so2,Kupwad,2018,december
12/24/2018 0:00,0.018,228,12.71052632,,so2,Kupwad,2018,december
12/28/2018 0:00,0.021,240,14.0875,11.67158463,so2,Kupwad,2018,december
12/28/2018 0:00,0.018,228,12.71052632,,so2,Kupwad,2018,december
12/28/2018 0:00,0.016,216,11.92592593,,so2,Kupwad,2018,december
